condition_case_id,case_id,artifact_id,source_id,artifact_family_group,case_type,condition,expected_behavior,risk_label,representation_status,execution_status
ext-art-201-neg::skillops_normalized,ext-art-201-neg,ext-art-201,prompts-chat,prompt_and_function_recipes,negative_trigger,skillops_normalized,no_trigger,permission_boundary,pending_construction,not_run
ext-art-201-neg::skillops_ablation,ext-art-201-neg,ext-art-201,prompts-chat,prompt_and_function_recipes,negative_trigger,skillops_ablation,no_trigger,permission_boundary,pending_construction,not_run
ext-art-201-bnd::original_freeform,ext-art-201-bnd,ext-art-201,prompts-chat,prompt_and_function_recipes,boundary_clarification,original_freeform,clarify_scope,execution_constraint,pending_construction,not_run
ext-art-201-bnd::skillops_normalized,ext-art-201-bnd,ext-art-201,prompts-chat,prompt_and_function_recipes,boundary_clarification,skillops_normalized,clarify_scope,execution_constraint,pending_construction,not_run
ext-art-201-bnd::skillops_ablation,ext-art-201-bnd,ext-art-201,prompts-chat,prompt_and_function_recipes,boundary_clarification,skillops_ablation,clarify_scope,execution_constraint,pending_construction,not_run
ext-art-201-risk::original_freeform,ext-art-201-risk,ext-art-201,prompts-chat,prompt_and_function_recipes,risk_constraint,original_freeform,apply_constraint_or_refuse,privacy,pending_construction,not_run
ext-art-201-risk::skillops_normalized,ext-art-201-risk,ext-art-201,prompts-chat,prompt_and_function_recipes,risk_constraint,skillops_normalized,apply_constraint_or_refuse,privacy,pending_construction,not_run
ext-art-201-risk::skillops_ablation,ext-art-201-risk,ext-art-201,prompts-chat,prompt_and_function_recipes,risk_constraint,skillops_ablation,apply_constraint_or_refuse,privacy,pending_construction,not_run
ext-art-202-pos::original_freeform,ext-art-202-pos,ext-art-202,prompts-chat,prompt_and_function_recipes,positive_trigger,original_freeform,trigger,none,pending_construction,not_run
ext-art-202-pos::skillops_normalized,ext-art-202-pos,ext-art-202,prompts-chat,prompt_and_function_recipes,positive_trigger,skillops_normalized,trigger,none,pending_construction,not_run
ext-art-202-pos::skillops_ablation,ext-art-202-pos,ext-art-202,prompts-chat,prompt_and_function_recipes,positive_trigger,skillops_ablation,trigger,none,pending_construction,not_run
ext-art-202-neg::original_freeform,ext-art-202-neg,ext-art-202,prompts-chat,prompt_and_function_recipes,negative_trigger,original_freeform,no_trigger,permission_boundary,pending_construction,not_run
ext-art-202-neg::skillops_normalized,ext-art-202-neg,ext-art-202,prompts-chat,prompt_and_function_recipes,negative_trigger,skillops_normalized,no_trigger,permission_boundary,pending_construction,not_run
ext-art-202-neg::skillops_ablation,ext-art-202-neg,ext-art-202,prompts-chat,prompt_and_function_recipes,negative_trigger,skillops_ablation,no_trigger,permission_boundary,pending_construction,not_run
ext-art-202-bnd::original_freeform,ext-art-202-bnd,ext-art-202,prompts-chat,prompt_and_function_recipes,boundary_clarification,original_freeform,clarify_scope,execution_constraint,pending_construction,not_run
ext-art-202-bnd::skillops_normalized,ext-art-202-bnd,ext-art-202,prompts-chat,prompt_and_function_recipes,boundary_clarification,skillops_normalized,clarify_scope,execution_constraint,pending_construction,not_run
ext-art-202-bnd::skillops_ablation,ext-art-202-bnd,ext-art-202,prompts-chat,prompt_and_function_recipes,boundary_clarification,skillops_ablation,clarify_scope,execution_constraint,pending_construction,not_run
ext-art-202-risk::original_freeform,ext-art-202-risk,ext-art-202,prompts-chat,prompt_and_function_recipes,risk_constraint,original_freeform,apply_constraint_or_refuse,privacy,pending_construction,not_run
ext-art-202-risk::skillops_normalized,ext-art-202-risk,ext-art-202,prompts-chat,prompt_and_function_recipes,risk_constraint,skillops_normalized,apply_constraint_or_refuse,privacy,pending_construction,not_run
ext-art-202-risk::skillops_ablation,ext-art-202-risk,ext-art-202,prompts-chat,prompt_and_function_recipes,risk_constraint,skillops_ablation,apply_constraint_or_refuse,privacy,pending_construction,not_run
ext-art-203-pos::original_freeform,ext-art-203-pos,ext-art-203,prompts-chat,prompt_and_function_recipes,positive_trigger,original_freeform,trigger,none,pending_construction,not_run
ext-art-203-pos::skillops_normalized,ext-art-203-pos,ext-art-203,prompts-chat,prompt_and_function_recipes,positive_trigger,skillops_normalized,trigger,none,pending_construction,not_run
ext-art-203-pos::skillops_ablation,ext-art-203-pos,ext-art-203,prompts-chat,prompt_and_function_recipes,positive_trigger,skillops_ablation,trigger,none,pending_construction,not_run
ext-art-203-neg::original_freeform,ext-art-203-neg,ext-art-203,prompts-chat,prompt_and_function_recipes,negative_trigger,original_freeform,no_trigger,permission_boundary,pending_construction,not_run
ext-art-203-neg::skillops_normalized,ext-art-203-neg,ext-art-203,prompts-chat,prompt_and_function_recipes,negative_trigger,skillops_normalized,no_trigger,permission_boundary,pending_construction,not_run
ext-art-203-neg::skillops_ablation,ext-art-203-neg,ext-art-203,prompts-chat,prompt_and_function_recipes,negative_trigger,skillops_ablation,no_trigger,permission_boundary,pending_construction,not_run
ext-art-203-bnd::original_freeform,ext-art-203-bnd,ext-art-203,prompts-chat,prompt_and_function_recipes,boundary_clarification,original_freeform,clarify_scope,execution_constraint,pending_construction,not_run
ext-art-203-bnd::skillops_normalized,ext-art-203-bnd,ext-art-203,prompts-chat,prompt_and_function_recipes,boundary_clarification,skillops_normalized,clarify_scope,execution_constraint,pending_construction,not_run
ext-art-203-bnd::skillops_ablation,ext-art-203-bnd,ext-art-203,prompts-chat,prompt_and_function_recipes,boundary_clarification,skillops_ablation,clarify_scope,execution_constraint,pending_construction,not_run
ext-art-203-risk::original_freeform,ext-art-203-risk,ext-art-203,prompts-chat,prompt_and_function_recipes,risk_constraint,original_freeform,apply_constraint_or_refuse,privacy,pending_construction,not_run
ext-art-203-risk::skillops_normalized,ext-art-203-risk,ext-art-203,prompts-chat,prompt_and_function_recipes,risk_constraint,skillops_normalized,apply_constraint_or_refuse,privacy,pending_construction,not_run
ext-art-203-risk::skillops_ablation,ext-art-203-risk,ext-art-203,prompts-chat,prompt_and_function_recipes,risk_constraint,skillops_ablation,apply_constraint_or_refuse,privacy,pending_construction,not_run
ext-art-204-pos::original_freeform,ext-art-204-pos,ext-art-204,prompts-chat,prompt_and_function_recipes,positive_trigger,original_freeform,trigger,none,pending_construction,not_run
ext-art-204-pos::skillops_normalized,ext-art-204-pos,ext-art-204,prompts-chat,prompt_and_function_recipes,positive_trigger,skillops_normalized,trigger,none,pending_construction,not_run
ext-art-204-pos::skillops_ablation,ext-art-204-pos,ext-art-204,prompts-chat,prompt_and_function_recipes,positive_trigger,skillops_ablation,trigger,none,pending_construction,not_run
ext-art-204-neg::original_freeform,ext-art-204-neg,ext-art-204,prompts-chat,prompt_and_function_recipes,negative_trigger,original_freeform,no_trigger,permission_boundary,pending_construction,not_run
ext-art-204-neg::skillops_normalized,ext-art-204-neg,ext-art-204,prompts-chat,prompt_and_function_recipes,negative_trigger,skillops_normalized,no_trigger,permission_boundary,pending_construction,not_run
ext-art-204-neg::skillops_ablation,ext-art-204-neg,ext-art-204,prompts-chat,prompt_and_function_recipes,negative_trigger,skillops_ablation,no_trigger,permission_boundary,pending_construction,not_run
ext-art-204-bnd::original_freeform,ext-art-204-bnd,ext-art-204,prompts-chat,prompt_and_function_recipes,boundary_clarification,original_freeform,clarify_scope,execution_constraint,pending_construction,not_run
ext-art-204-bnd::skillops_normalized,ext-art-204-bnd,ext-art-204,prompts-chat,prompt_and_function_recipes,boundary_clarification,skillops_normalized,clarify_scope,execution_constraint,pending_construction,not_run
ext-art-204-bnd::skillops_ablation,ext-art-204-bnd,ext-art-204,prompts-chat,prompt_and_function_recipes,boundary_clarification,skillops_ablation,clarify_scope,execution_constraint,pending_construction,not_run
ext-art-204-risk::original_freeform,ext-art-204-risk,ext-art-204,prompts-chat,prompt_and_function_recipes,risk_constraint,original_freeform,apply_constraint_or_refuse,privacy,pending_construction,not_run
ext-art-204-risk::skillops_normalized,ext-art-204-risk,ext-art-204,prompts-chat,prompt_and_function_recipes,risk_constraint,skillops_normalized,apply_constraint_or_refuse,privacy,pending_construction,not_run
ext-art-204-risk::skillops_ablation,ext-art-204-risk,ext-art-204,prompts-chat,prompt_and_function_recipes,risk_constraint,skillops_ablation,apply_constraint_or_refuse,privacy,pending_construction,not_run
ext-art-205-pos::original_freeform,ext-art-205-pos,ext-art-205,prompts-chat,prompt_and_function_recipes,positive_trigger,original_freeform,trigger,none,pending_construction,not_run
ext-art-205-pos::skillops_normalized,ext-art-205-pos,ext-art-205,prompts-chat,prompt_and_function_recipes,positive_trigger,skillops_normalized,trigger,none,pending_construction,not_run
ext-art-205-pos::skillops_ablation,ext-art-205-pos,ext-art-205,prompts-chat,prompt_and_function_recipes,positive_trigger,skillops_ablation,trigger,none,pending_construction,not_run
ext-art-205-neg::original_freeform,ext-art-205-neg,ext-art-205,prompts-chat,prompt_and_function_recipes,negative_trigger,original_freeform,no_trigger,permission_boundary,pending_construction,not_run
ext-art-205-neg::skillops_normalized,ext-art-205-neg,ext-art-205,prompts-chat,prompt_and_function_recipes,negative_trigger,skillops_normalized,no_trigger,permission_boundary,pending_construction,not_run
ext-art-205-neg::skillops_ablation,ext-art-205-neg,ext-art-205,prompts-chat,prompt_and_function_recipes,negative_trigger,skillops_ablation,no_trigger,permission_boundary,pending_construction,not_run
ext-art-205-bnd::original_freeform,ext-art-205-bnd,ext-art-205,prompts-chat,prompt_and_function_recipes,boundary_clarification,original_freeform,clarify_scope,execution_constraint,pending_construction,not_run
ext-art-205-bnd::skillops_normalized,ext-art-205-bnd,ext-art-205,prompts-chat,prompt_and_function_recipes,boundary_clarification,skillops_normalized,clarify_scope,execution_constraint,pending_construction,not_run
ext-art-205-bnd::skillops_ablation,ext-art-205-bnd,ext-art-205,prompts-chat,prompt_and_function_recipes,boundary_clarification,skillops_ablation,clarify_scope,execution_constraint,pending_construction,not_run
ext-art-205-risk::original_freeform,ext-art-205-risk,ext-art-205,prompts-chat,prompt_and_function_recipes,risk_constraint,original_freeform,apply_constraint_or_refuse,privacy,pending_construction,not_run
ext-art-205-risk::skillops_normalized,ext-art-205-risk,ext-art-205,prompts-chat,prompt_and_function_recipes,risk_constraint,skillops_normalized,apply_constraint_or_refuse,privacy,pending_construction,not_run
ext-art-205-risk::skillops_ablation,ext-art-205-risk,ext-art-205,prompts-chat,prompt_and_function_recipes,risk_constraint,skillops_ablation,apply_constraint_or_refuse,privacy,pending_construction,not_run
ext-art-206-pos::original_freeform,ext-art-206-pos,ext-art-206,prompts-chat,prompt_and_function_recipes,positive_trigger,original_freeform,trigger,none,pending_construction,not_run
ext-art-206-pos::skillops_normalized,ext-art-206-pos,ext-art-206,prompts-chat,prompt_and_function_recipes,positive_trigger,skillops_normalized,trigger,none,pending_construction,not_run
ext-art-206-pos::skillops_ablation,ext-art-206-pos,ext-art-206,prompts-chat,prompt_and_function_recipes,positive_trigger,skillops_ablation,trigger,none,pending_construction,not_run
ext-art-206-neg::original_freeform,ext-art-206-neg,ext-art-206,prompts-chat,prompt_and_function_recipes,negative_trigger,original_freeform,no_trigger,permission_boundary,pending_construction,not_run
ext-art-206-neg::skillops_normalized,ext-art-206-neg,ext-art-206,prompts-chat,prompt_and_function_recipes,negative_trigger,skillops_normalized,no_trigger,permission_boundary,pending_construction,not_run
ext-art-206-neg::skillops_ablation,ext-art-206-neg,ext-art-206,prompts-chat,prompt_and_function_recipes,negative_trigger,skillops_ablation,no_trigger,permission_boundary,pending_construction,not_run
ext-art-206-bnd::original_freeform,ext-art-206-bnd,ext-art-206,prompts-chat,prompt_and_function_recipes,boundary_clarification,original_freeform,clarify_scope,execution_constraint,pending_construction,not_run
ext-art-206-bnd::skillops_normalized,ext-art-206-bnd,ext-art-206,prompts-chat,prompt_and_function_recipes,boundary_clarification,skillops_normalized,clarify_scope,execution_constraint,pending_construction,not_run
ext-art-206-bnd::skillops_ablation,ext-art-206-bnd,ext-art-206,prompts-chat,prompt_and_function_recipes,boundary_clarification,skillops_ablation,clarify_scope,execution_constraint,pending_construction,not_run
ext-art-206-risk::original_freeform,ext-art-206-risk,ext-art-206,prompts-chat,prompt_and_function_recipes,risk_constraint,original_freeform,apply_constraint_or_refuse,privacy,pending_construction,not_run
ext-art-206-risk::skillops_normalized,ext-art-206-risk,ext-art-206,prompts-chat,prompt_and_function_recipes,risk_constraint,skillops_normalized,apply_constraint_or_refuse,privacy,pending_construction,not_run
ext-art-206-risk::skillops_ablation,ext-art-206-risk,ext-art-206,prompts-chat,prompt_and_function_recipes,risk_constraint,skillops_ablation,apply_constraint_or_refuse,privacy,pending_construction,not_run
ext-art-207-pos::original_freeform,ext-art-207-pos,ext-art-207,prompts-chat,prompt_and_function_recipes,positive_trigger,original_freeform,trigger,none,pending_construction,not_run
ext-art-207-pos::skillops_normalized,ext-art-207-pos,ext-art-207,prompts-chat,prompt_and_function_recipes,positive_trigger,skillops_normalized,trigger,none,pending_construction,not_run
ext-art-207-pos::skillops_ablation,ext-art-207-pos,ext-art-207,prompts-chat,prompt_and_function_recipes,positive_trigger,skillops_ablation,trigger,none,pending_construction,not_run
ext-art-207-neg::original_freeform,ext-art-207-neg,ext-art-207,prompts-chat,prompt_and_function_recipes,negative_trigger,original_freeform,no_trigger,permission_boundary,pending_construction,not_run
